phate1,phate2,CCAT,velocity_length,A,K,P,WENR,mac,fib,curatedCLUST,OWNsig_stemO_UCell,OWNsig_stemS_UCell,condition,inverse_vvl,dist,deg,dist_scaled,inv_deg_scaled,potency_med,dynamic_med,VR
0.030596784,0.006251396,0.26930010743893806,166.1526554,0,0,0,0,0,0,Late Enterocyte,0.0,0.113425926,WT,0.19280952713810226,0.016419512654188475,5,0.15365573739581767,0.9999999999999999,0.22036948484902785,0.1899124122989119,0.20125064953936586
0.009221885,0.006369719,0.24152236514214387,147.9850986,0,0,0,0,0,0,ER Stress,0.0,0.092981481,WT,0.24419465808193433,0.012890158303021216,6,0.30096012348050033,0.6666666666666665,0.3462930749103823,0.2806624696887638,0.32011058857273134
0.031292261,-0.000161,0.26748133564646004,260.8588477,0,0,0,0,0,0,Late Enterocyte,0.0,0.060574074,WT,0.04084867104367182,0.011751146422443608,5,0.03796429403941509,0.9999999999999999,0.22036948484902785,0.1899124122989119,0.19905352543035013
0.014813269,-0.010059545,0.15992437122925596,191.5560248,0,0,0,0,0,0,Early Enterocyte,0.0,0.050185185,WT,0.13730167347466002,0.009235665479242067,7,0.014828161829392561,0.4285714285714284,0.3216785982449472,0.0931566128278711,0.28964887255350147
0.024130358,0.017692855,0.31001453596868245,207.1939218,0,0,0,0,0,0,Goblet / DCS,0.0,0.131166667,WT,0.1099003376704257,0.019918412883760513,5,0.10016082559741424,1.0,0.24927463108475012,0.1131515562123829,0.22548050330506156
0.033352458,0.00046,0.12035646160378555,164.6742828,0,0,0,0,0,0,Late Enterocyte,0.0,0.054444444,WT,0.1965671834128593,0.013620321760272875,6,0.08428619381865193,0.7142857142857141,0.22036948484902785,0.1899124122989119,0.19993323580328445
0.023621564,-0.003146761,0.18106464250932175,168.2716562,0,0,0,0,0,0,Late Enterocyte,0.0,0.204277778,WT,0.187538696296265,0.011437688997589571,6,0.030196192714041892,0.7142857142857141,0.22036948484902785,0.1899124122989119,0.19890599954418173
0.003439882,-0.010139742,0.274184149702416,214.6268508,0,0,0,0,0,0,TA 1,0.0,0.160148148,WT,0.09827608252781009,0.009913957180646062,8,0.3006884590397645,0.3125,0.418506847419291,0.06268998905912201,0.37854117829810263
0.009381365,-0.006934489,0.33209737350169566,168.5016253,0,0,0,0,0,0,Early Enterocyte,0.0,0.23162963,WT,0.1869746423583383,0.013581204982148338,7,0.1722855436487471,0.4285714285714284,0.3216785982449472,0.0931566128278711,0.29111569218900507
0.009846461,-0.01434802,0.2658981628897784,248.9825877,0,0,0,0,0,0,Early Enterocyte,0.0,0.064981481,WT,0.05356528134183178,0.01060439885790061,6,0.06442319463675666,0.6666666666666665,0.3216785982449472,0.0931566128278711,0.2901108830804436
0.02375161,-0.004382071,0.0622239513995575,127.7067543,0,0,0,0,0,0,Late Enterocyte,0.0,0.063814815,WT,0.31881665255382485,0.011609720972784517,8,0.03445948880645605,0.3571428571428571,0.22036948484902785,0.1899124122989119,0.1989869648287072
-0.007024478,-0.004849527,0.3999568553893811,259.7664946,0,0,0,0,0,0,TA 1,0.015777778,0.244425926,WT,0.04196976123710358,0.0067766376187115545,5,0.11125784528557581,1.0,0.418506847419291,0.06268998905912201,0.3773536379877313
0.013713524,-0.014460222,0.4999924853266603,263.9059379,0,0,0,0,0,0,Early Enterocyte,0.0,0.018685185,WT,0.03777047135143449,0.009994472390665029,5,0.042322964143163555,1.0,0.3216785982449472,0.0931566128278711,0.28990500481889375
-0.01711661,-0.005326467,0.611623104023743,208.7133603,0,0,0,0,0,0,CSC,0.162481481,0.160703704,WT,0.10745678289449864,0.013673234664149598,8,0.5775890820375098,0.3125,0.5283128165839661,0.0431088893442971,0.4779714573079724
0.03467484,0.005431605,0.30608895477554976,160.4773472,0,0,0,0,0,0,Late Enterocyte,0.0,0.061814815,WT,0.2076120125447348,0.016573017154160437,6,0.15745988563138175,0.7142857142857141,0.22036948484902785,0.1899124122989119,0.20132289503618173
0.011820929,-0.007956991,0.3084411400467352,212.2450283,0,0,0,0,0,0,Late Enterocyte,0.0,0.120296296,WT,0.10191233498581712,0.019948153757887273,8,0.24110251472825084,0.3571428571428571,0.22036948484902785,0.1899124122989119,0.20291137238246268
0.041258027,0.018275263,0.13468747488269683,223.702416,0,0,0,0,0,0,Late Enterocyte,0.0,0.109666667,WT,0.08513033863929317,0.02990697982670533,11,0.48790212402246375,0.06493506493506496,0.22036948484902785,0.1899124122989119,0.20759840329801196
-0.012929026,-0.003963416,0.6436028439391677,249.0811459,0,0,0,0,0,0,TA 1,0.070851852,0.206111111,WT,0.053454759237453214,0.011798813607145114,6,0.4144956446520843,0.6944444444444444,0.418506847419291,0.06268998905912201,0.3792546354201912
0.023885405,-0.007561567,0.25507854934644847,223.5052997,0,0,0,0,0,0,Late Enterocyte,0.0,0.07012963,WT,0.0854045151544188,0.012414443912847347,7,0.05440213122486792,0.5102040816326529,0.22036948484902785,0.1899124122989119,0.19936570036163673
-0.002285287,-0.003066296,0.40657822865075033,196.5085731,0,0,0,0,0,0,TA 1,0.0,0.179925926,WT,0.1281517467697285,0.006853530427613817,6,0.11590061491617648,0.6944444444444444,0.418506847419291,0.06268998905912201,0.37738274350546597
0.029060739,-0.001947834,0.20776575415453113,180.7721179,0,0,0,0,0,0,Late Enterocyte,0.0,0.099388889,WT,0.1589595104965019,0.011254505855727313,6,0.02565654842981785,0.7142857142857141,0.22036948484902785,0.1899124122989119,0.1988197860644821
-0.002462648,-0.000296,0.6809471891797108,244.9499158,0,0,0,0,0,0,TA 2,0.074888889,0.18337037,WT,0.05816374577495978,0.008959547906173614,9,0.17697836893886087,0.18518518518518512,0.35721306664292857,0.0796423739900973,0.3229012577233543
0.012671225,-0.007824636,0.23241265314370063,198.2415543,0,0,0,0,0,0,Late Enterocyte,0.0,0.150185185,WT,0.12505800636973805,0.019085967769962308,6,0.21973582316356122,0.7142857142857141,0.22036948484902785,0.1899124122989119,0.20250559238867297
-0.001629054,0.002890379,0.4805199044954853,233.0161635,0,0,0,0,0,0,revCSC,0.0,0.441944444,WT,0.07270426419022122,0.0071683266419691,5,0.08918479604234397,0.9999999999999999,0.5609374172393626,0.054304337184330836,0.5053279876390263
0.041719311,0.037680191,0.12478156265167006,96.76770076,0,0,0,0,0,0,Late Enterocyte,0.0,0.043759259,WT,0.49292875030574823,0.04941308171994868,5,0.9713023052123855,0.9999999999999999,0.22036948484902785,0.1899124122989119,0.21677877274956286
0.021686568,0.00454535,0.32931521342454206,171.6554868,0,0,0,0,0,0,Goblet / DCS,0.0,0.081962963,WT,0.17939153774968916,0.02913925438330594,5,0.25902468990252103,1.0,0.24927463108475012,0.1131515562123829,0.22727807265226513
0.02255076,0.008791888,0.22474474373668696,203.1858894,0,0,0,0,0,0,Goblet / DCS,0.060814815,0.143907407,WT,0.1165213878898175,0.030055718161080134,5,0.2748142441682616,1.0,0.24927463108475012,0.1131515562123829,0.22745673391597196
-0.002376727,0.00521079,0.5199362194637012,248.5144364,0,0,0,0,0,0,revCSC,0.0,0.457296296,WT,0.05409145832746168,0.009420773923605685,6,0.26933306324214934,0.7142857142857141,0.5609374172393626,0.054304337184330836,0.5063062708635454
-0.007113879,-0.000457,0.3775219324306598,239.3238866,0,0,0,0,0,0,revCSC,0.0,0.244518519,WT,0.06483803240656175,0.009449704881665999,6,0.27164692958898295,0.7142857142857141,0.5609374172393626,0.054304337184330836,0.5063188361613753
0.024592338,0.038971866,0.32221803420610073,188.9688728,0,0,0,0,0,0,Goblet / DCS,0.0,0.106648148,WT,0.14227219627362067,0.02788038579025577,7,0.23733591785778496,0.4285714285714284,0.24927463108475012,0.1131515562123829,0.22703266082134538
0.026257314,-0.004600371,0.2118274440478254,173.0270881,0,0,0,0,0,0,Late Enterocyte,0.0,0.117944444,WT,0.17617993136387092,0.011386826734648168,6,0.028935724207511615,0.7142857142857141,0.22036948484902785,0.1899124122989119,0.19888206168271153
0.027223642,-0.00376364,0.16912381463489023,179.7372571,0,0,0,0,0,0,Late Enterocyte,0.0,0.060092593,WT,0.16117453530097922,0.011317414647271708,5,0.02721555398599884,0.9999999999999999,0.22036948484902785,0.1899124122989119,0.1988493935150783
0.00042,-0.010356509,0.3983689165749855,263.4624261,0,0,0,0,0,0,TA 1,0.0,0.134574074,WT,0.03821408361529857,0.00728266292089819,5,0.14181153345027675,1.0,0.418506847419291,0.06268998905912201,0.3775451790254074
-0.006588453,-0.000672,0.41024061721408367,190.7757726,0,0,0,0,0,0,TA 1,0.0,0.156814815,WT,0.13878652209047618,0.008633798093288625,6,0.22339275586581298,0.6944444444444444,0.418506847419291,0.06268998905912201,0.3780566116194734
0.002580096,0.018826689,0.35255781156381816,117.8345105,0,0,0,0,0,0,ER Stress,0.0,0.297759259,WT,0.3644409002196466,0.009733894963548647,5,0.14155834812231083,1.0,0.3462930749103823,0.2806624696887638,0.31563677897825104
0.036855159,0.009001065,0.3076979155752534,249.2700491,0,0,0,0,0,0,Early Enterocyte,0.0,0.041574074,WT,0.05324316951243843,0.03642462982283012,7,1.0,0.4285714285714284,0.3216785982449472,0.0931566128278711,0.2988263997032396
-0.003550376,-0.005363429,0.46612684890360323,262.6903871,0,0,0,0,0,0,TA 1,0.0,0.189185185,WT,0.03898987077261998,0.005250939925116153,7,0.0191365790914117,0.47619047619047605,0.418506847419291,0.06268998905912201,0.3767761298707489
0.019573443,-0.003018081,0.2509819033892824,192.516967,0,0,0,0,0,0,Late Enterocyte,0.075444444,0.206518519,WT,0.13548950465940732,0.011953430675905404,6,0.04297730203611644,0.7142857142857141,0.22036948484902785,0.1899124122989119,0.19914872867450284
0.035682716,0.003525076,0.28965289586562015,162.3663789,0,0,0,0,0,0,Late Enterocyte,0.0,0.04287037,WT,0.2025700964072836,0.016540081665812847,6,0.1566436784198159,0.7142857142857141,0.22036948484902785,0.1899124122989119,0.2013073942481333
0.019689108,-0.00543697,0.26073111767019874,147.0323696,0,0,0,0,0,0,Late Enterocyte,0.0,0.226259259,WT,0.24723977979308817,0.011957656395083227,6,0.04308202380099785,0.7142857142857141,0.22036948484902785,0.1899124122989119,0.19915071747080174
0.003286786,0.007929418,0.38079446224800606,160.2473782,0,0,0,0,0,0,ER Stress,0.023481481,0.135740741,WT,0.20823392727152953,0.010773228823185923,6,0.1940481579376559,0.6666666666666665,0.3462930749103823,0.2806624696887638,0.3171099709438779
0.001049365,-0.003462505,0.2711795009786564,178.5956249,0,0,0,0,0,0,Early Enterocyte,0.0,0.244018519,WT,0.16364787345888146,0.019430929687002163,5,0.3842459540360569,1.0,0.3216785982449472,0.0931566128278711,0.29309024357753377
0.018290197,-0.006262498,0.221366471303862,136.8151722,0,0,0,0,0,0,Late Enterocyte,0.0,0.150518519,WT,0.2825622266061558,0.012462675814438752,9,0.0555974141212674,0.23809523809523803,0.22036948484902785,0.1899124122989119,0.19938840026746021
0.006625569,-0.009612247,0.2857964986110747,265.7292642,0,0,0,0,0,0,TA 1,0.0,0.122907407,WT,0.03596228967912288,0.013174540316438317,7,0.4975616982544626,0.47619047619047605,0.418506847419291,0.06268998905912201,0.37977537641934295
-0.005275642,-0.008656037,0.33087788347834657,208.6394417,0,0,0,0,0,0,TA 1,0.0,0.24837037,WT,0.10757483487683031,0.006323409589308793,7,0.0838920439747819,0.47619047619047605,0.418506847419291,0.06268998905912201,0.37718208180925455
0.002638376,0.006021985,0.21614838718696028,211.555121,0,0,0,0,0,0,TA 2,0.0,0.064666667,WT,0.10298088753648807,0.01667264348905541,8,0.5701876934210339,0.3125,0.35721306664292857,0.0796423739900973,0.3260328701310346
0.03969604,0.01442759,0.39800034542428564,227.9322043,0,0,0,0,0,0,Early Enterocyte,0.0,0.047962963,WT,0.07936123315198482,0.03642462982283012,5,1.0,1.0,0.3216785982449472,0.0931566128278711,0.2988263997032396
0.023680611,-0.009798824,0.3320379992260424,259.4790333,0,0,0,0,0,0,Early Enterocyte,0.0,0.069148148,WT,0.042266353756871516,0.015843630532722516,7,0.2542628455502425,0.4285714285714284,0.3216785982449472,0.0931566128278711,0.29187936496639616
0.027216199,-0.000201,0.1624346421880828,151.1635998,0,0,0,0,0,0,Late Enterocyte,0.0,0.11712963,WT,0.23431314655864158,0.010385055569684075,5,0.0041098330425412555,0.9999999999999999,0.22036948484902785,0.1899124122989119,0.19841058719485055
0.025233912,-0.002085267,0.23316794645512917,144.330233,0,0,0,0,0,0,Late Enterocyte,0.0,0.200425926,WT,0.2560950790892721,0.011092540766403213,7,0.021642729884512713,0.5102040816326529,0.22036948484902785,0.1899124122989119,0.19874355866823523
0.042166654,0.031558552,0.3545716515030428,246.6582574,0,0,0,0,0,0,Late Enterocyte,0.081333333,0.0,WT,0.056197363383118065,0.04296877945881433,6,0.8115996184467626,0.7142857142857141,0.22036948484902785,0.1899124122989119,0.2137458205001352
-0.004833191,-0.009287436,0.3665497692279033,231.1764109,0,0,0,0,0,0,TA 1,0.0,0.209092593,WT,0.07507944171178513,0.006526559944256959,7,0.09615821439909256,0.47619047619047605,0.418506847419291,0.06268998905912201,0.3772589784182243
0.015719072,-0.004356791,0.20103356184426346,231.9813027,0,0,0,0,0,0,Goblet / DCS,0.0,0.058537037,WT,0.07403566592809283,0.029303605892703567,6,0.26185626616251545,0.6666666666666665,0.24927463108475012,0.1131515562123829,0.22731011237830037
0.017553207,-0.006171764,0.2569144873029656,149.6359481,0,0,0,0,0,0,Late Enterocyte,0.0,0.226555556,WT,0.23901000418582588,0.013134192986784157,6,0.07223895144945874,0.7142857142857141,0.22036948484902785,0.1899124122989119,0.19970444371729615
0.000792,-0.00932285,0.3587144539089272,261.869069,0,0,0,0,0,0,TA 1,0.0,0.150703704,WT,0.0398201978919068,0.0073187205541678305,7,0.14398868482614097,0.47619047619047605,0.418506847419291,0.06268998905912201,0.3775588275850007
0.001118037,0.021005818,0.5253556628041565,226.8152117,0,0,0,0,0,0,ER Stress,0.072222222,0.256425926,WT,0.0808638167407221,0.01216804307906125,5,0.26449090772373457,1.0,0.3462930749103823,0.2806624696887638,0.31908703455654075
0.035571356,0.005680423,0.22644264508240797,183.5071073,0,0,0,0,0,0,Late Enterocyte,0.0,0.024351852,WT,0.15322577670412799,0.017089873556683566,10,0.17026862004670829,0.1428571428571429,0.22036948484902785,0.1899124122989119,0.2015661488013128
0.00878809,0.012892724,0.30319298828332897,92.48863336,0,0,0,0,0,0,ER Stress,0.0,0.148592593,WT,0.5261791259658903,0.010378621987695433,5,0.1741192029106739,1.0,0.3462930749103823,0.2806624696887638,0.31655063997025895
0.022611278,-0.001338721,0.22912921839530442,168.2141639,0,0,0,0,0,0,Late Enterocyte,0.0,0.261907407,WT,0.18767995082029412,0.011090958272352127,5,0.021603512519853485,0.9999999999999999,0.22036948484902785,0.1899124122989119,0.19874281388180257
0.003837714,0.021491147,0.3626742062735214,102.0652026,0,0,0,0,0,0,ER Stress,0.0,0.196166667,WT,0.45562700043154414,0.0126368139274711,5,0.2881653915788052,1.0,0.3462930749103823,0.2806624696887638,0.3197514884672778
0.017579867,-0.00941989,0.33913067501236704,239.6606271,0,0,0,0,0,0,Early Enterocyte,0.0,0.103648148,WT,0.06442973292597745,0.01135143238202995,7,0.09149139704569209,0.4285714285714284,0.3216785982449472,0.0931566128278711,0.29036304128561913
-0.028988653,0.010475143,0.7329659605114003,197.2149067,0,0,0,0,0,0,proCSC,0.188296296,0.155759259,WT,0.12688422671672708,0.008180738489714791,7,0.07788332931043257,0.47619047619047605,0.680724194680392,0.06900886625798297,0.6131892392379639
0.039915232,0.012949541,0.22655919414433734,147.1884201,0,0,0,0,0,0,Early Enterocyte,0.0,0.052925926,WT,0.24673830999968752,0.03642462982283012,8,1.0,0.25,0.3216785982449472,0.0931566128278711,0.2988263997032396
-0.012068674,-0.005653777,0.5907004449104432,210.512047,0,0,0,0,0,0,TA 1,0.0,0.095611111,WT,0.10460973657889852,0.010235063285140728,6,0.3200767697469895,0.6944444444444444,0.418506847419291,0.06268998905912201,0.3786627235967137
0.004554177,-0.012160719,0.5791545790748545,265.4253765,0,0,0,0,0,0,CSC,0.0,0.144407407,WT,0.036261928106218005,0.012981168988710517,6,0.5255256286782558,0.6944444444444444,0.5283128165839661,0.0431088893442971,0.4777470175429978
0.002265657,0.009897188,0.19764232525695558,118.6311891,0,0,0,0,0,0,TA 2,0.008037037,0.188648148,WT,0.3604774082791059,0.017232109852235892,7,0.5987089775634122,0.47619047619047605,0.35721306664292857,0.0796423739900973,0.32626002040886914
0.028960004,0.002830847,0.17770625501234383,191.4903194,0,0,0,0,0,0,Late Enterocyte,0.0,0.099407407,WT,0.13742624667952938,0.012472632284270107,9,0.055844155338289125,0.23809523809523803,0.22036948484902785,0.1899124122989119,0.19939308618943402
0.017956257,-0.008702525,0.281807084475899,232.4905199,0,0,0,0,0,0,Late Enterocyte,0.0,0.103574074,WT,0.0733790505549933,0.014479560993399112,5,0.10557985891134714,0.9999999999999999,0.22036948484902785,0.1899124122989119,0.20033762893372833
0.041470281,0.038140368,0.20450006752462235,153.3565191,0,0,0,0,0,0,Late Enterocyte,0.0,0.068462963,WT,0.22773445696354808,0.049825988200307134,9,0.9815349528480932,0.23809523809523803,0.22036948484902785,0.1899124122989119,0.2169731034292331
0.041711499,0.028447339,0.21487787915696188,196.048635,0,0,0,0,0,0,Late Enterocyte,0.0,0.014222222,WT,0.12898201854660665,0.03991028909090673,5,0.7358041157827326,0.9999999999999999,0.22036948484902785,0.1899124122989119,0.21230636982490173
-0.017598486,-0.002259031,0.5512098098825846,220.8031631,0,0,0,0,0,0,proCSC,0.0,0.143796296,WT,0.08921237011060593,0.012481562421485688,6,0.22734815141042364,0.6944444444444444,0.680724194680392,0.06900886625798297,0.6142206790298209
0.001726305,-0.000249,0.32758237392124,142.6793836,0,0,0,0,0,0,revCSC,0.0,0.334962963,WT,0.2616702108085798,0.00923785814851601,6,0.2547036598396546,0.7142857142857141,0.5609374172393626,0.054304337184330836,0.506226826858028
-0.012420539,-0.008011758,0.4412126656972042,261.7869372,0,0,0,0,0,0,CSC,0.0,0.127314815,WT,0.03990351714693188,0.007708971480615909,7,0.1289031421067176,0.47619047619047605,0.5283128165839661,0.0431088893442971,0.47603722205449056
0.008088664,0.012920781,0.15782856225986852,140.0100997,0,0,0,0,0,0,ER Stress,0.007037037,0.109703704,WT,0.2709628781636524,0.010392322649678343,5,0.17481113181798208,1.0,0.3462930749103823,0.2806624696887638,0.3165700598178564
0.019448587,-0.005587959,0.22482819600459802,186.4145734,0,0,0,0,0,0,Late Enterocyte,0.0,0.118240741,WT,0.14731495141724907,0.011838270687716524,7,0.04012340742093362,0.5102040816326529,0.22036948484902785,0.1899124122989119,0.19909452967342123
0.002043783,0.010152332,0.3419083077823497,218.2242242,0,0,0,0,0,0,TA 2,0.0,0.068888889,WT,0.09293456422212107,0.017250563169328617,9,0.5996497174091091,0.18518518518518512,0.35721306664292857,0.0796423739900973,0.32626751268433096
0.013044881,-0.012965846,0.4130654808102282,264.9572251,0,0,0,0,0,0,Early Enterocyte,0.0,0.104962963,WT,0.03672487836497737,0.009106900701346368,6,0.010162466169636675,0.6666666666666665,0.3216785982449472,0.0931566128278711,0.28960540851308664
0.019661802,-0.006150691,0.22224460475402708,135.6489005,0,0,0,0,0,0,Late Enterocyte,0.0,0.065592593,WT,0.2869325684825774,0.012345896631548855,5,0.052703392625986445,0.9999999999999999,0.22036948484902785,0.1899124122989119,0.19933343920711885
0.024070089,0.016018834,0.23938782785030577,214.6022113,0,0,0,0,0,0,Goblet / DCS,0.0,0.114185185,WT,0.09831328569022432,0.020799755994263393,5,0.11534529355731493,1.0,0.24927463108475012,0.1131515562123829,0.22565231792305354
0.016988328,-0.007215548,0.1862977112071761,135.8295905,0,0,0,0,0,0,Late Enterocyte,0.0,0.094203704,WT,0.2862505601793348,0.014344371704748622,5,0.10222959820901689,0.9999999999999999,0.22036948484902785,0.1899124122989119,0.20027400332454737
-0.008161321,-0.006309307,0.4510646740243933,263.1010462,0,0,0,0,0,0,TA 1,0.0,0.143851852,WT,0.03857665117637041,0.006624193333184513,5,0.10205329535031193,1.0,0.418506847419291,0.06268998905912201,0.37729593467425776
-0.003472071,-0.006057544,0.3038152348703095,213.2141836,0,0,0,0,0,0,TA 1,0.035481481,0.022074074,WT,0.10042295343153987,0.00508701075240631,7,0.009238574382100462,0.47619047619047605,0.418506847419291,0.06268998905912201,0.37671407929005546
